sample_idx,method_id,display_name,candidate_family,training_scale,architecture,uses_speed,uses_grad,uses_levelset,uses_crit,uses_e2,psnruv,ssim_speed,speed_mae,speed_rmse,wpd_mae,wpd_w1,wpd_bias_abs,grad_mae,grad_w1,grad_kurtosis_abs_delta,psd_log_l2,psd_slope_abs_delta,exceed_abs_t5,exceed_abs_t10,exceed_abs_t15,exceed_abs_p90,comp_curve_l1,comp_abs_t5,comp_abs_t10,comp_abs_t15,pd_distance,mt_distance
157,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.53891769577143,0.5529429148146708,,,80.70151683097335,10.616077113134526,6.178724574226704,0.23891491601446327,0.13300424523882673,11.646037602877122,0.6373918955515979,0.696593263561132,0.0017479999999999718,0.003172000000000008,0.00068,0.007668000000000008,,,,,25.57399551509901,4.567626476287842
158,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.372066344448385,0.5773240081867328,,,56.28436598299092,5.339703011890651,3.8866989592456203,0.21991730322441705,0.12856760402003783,9.972947662518806,0.6117294399759988,0.8906926231588328,0.0023480000000000167,0.0008640000000000037,0.00023999999999999998,0.00021999999999999797,,,,,27.076784963721764,5.708489894866943
159,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.08613823375421,0.6571971643379434,,,45.41796338571042,5.115292787166937,3.3377460510795984,0.1854227674877909,0.09764813724021094,10.874682620093793,0.5326711767976833,0.8616967155472941,0.0006880000000000219,0.0008439999999999975,0.00032399999999999985,0.0032160000000000105,,,,,24.310343375521082,5.012121677398682
160,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.91024506652697,0.7024748389379696,,,43.364556462725346,4.521424494813457,2.227324052799934,0.16418721572489192,0.07099960330841062,17.114531792017225,0.4289864471926091,0.7332285645570893,0.0010199999999999654,0.0012519999999999962,2.400000000000015e-05,0.0031880000000000103,,,,,21.188537318324133,5.1832075119018555
161,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.54303597839574,0.7090164600986579,,,44.678383403814856,3.3126519820782723,0.5587839277429073,0.15867084278691446,0.05982909659575302,23.022244169528108,0.4562164623507235,0.6694828820516512,0.00035600000000002296,0.0006919999999999982,0.00017199999999999984,0.0027840000000000087,,,,,19.540402210515502,5.7158894538879395
162,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.40500303867963,0.6985922071566627,,,50.01418117381462,5.9008928050364835,3.9051628294726406,0.16125717198332556,0.05276201384575223,20.984945212688633,0.4566119908055387,0.47776837222833923,0.005867999999999984,0.0016240000000000004,0.0003159999999999999,0.0010040000000000049,,,,,18.27105324592802,4.5405659675598145
163,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.18072388452914,0.6892478867564864,,,57.36510510860511,7.343815483158905,2.761990297121401,0.17061587974814268,0.05263846769230294,22.07105707281371,0.5010522428857461,0.3799321962078579,0.004479999999999984,0.0023479999999999994,0.000464,0.0031240000000000018,,,,,19.37037318892002,5.698920726776123
164,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.12338331276115,0.6719034405721264,,,63.43979680784654,4.314814754959671,0.6584956138879255,0.1859795660054321,0.0688351097391063,25.509499951582967,0.5910272277777067,0.5081045182240764,0.0038719999999999866,0.0012400000000000015,0.0006480000000000001,0.00020400000000000973,,,,,21.46365087746109,5.2430009841918945
165,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,34.195502061434574,0.6542389158273471,,,93.4022271523011,6.2464805919556525,0.46577856475601853,0.22747787683009382,0.08453751817334947,15.6488280912777,0.5960668853357936,0.7552398680778214,0.0022480000000000278,0.0010639999999999955,0.000392,0.0014200000000000046,,,,,22.937888715207535,5.059387683868408
166,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.869757587353675,0.6234982769051846,,,126.97804322505503,14.297900403009768,6.845188741293607,0.2541950567379648,0.09196574756183978,2.1805380447290545,0.546620962822633,0.9453032323976518,0.0011679999999999469,0.00426,0.0012719999999999988,0.002583999999999989,,,,,23.890736675966988,6.106489181518555
167,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.66787437643206,0.6191131216917948,,,164.76624182919872,16.405132707482025,11.500910448614894,0.2772178425659503,0.0780616324013773,4.849024339527457,0.4631604948391839,1.0054040030780227,0.0037240000000000606,0.0028480000000000033,0.0005359999999999983,0.002919999999999992,,,,,23.479887971191566,5.800627708435059
0,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.56886683196192,0.5456965092487519,,,232.8712609066182,33.49329048225263,23.929900432316913,0.3674814157891237,0.06734089176309455,2.6359346171655034,0.5591371070775545,1.6967354598732793,0.0050800000000000844,0.005307999999999979,0.0047719999999999985,0.00958400000000001,,,,,22.540541801445254,9.748218536376953
1,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.732489092006617,0.5437495540541167,,,263.18362877473606,38.417057420888895,30.235911695222605,0.3811750065568441,0.06529310671377664,2.276064014374999,0.5773172237469754,1.7842033787943516,0.006167999999999951,0.00037599999999998746,0.0062399999999999956,0.009916000000000008,,,,,22.38874396250744,11.978342056274414
2,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.618027514294244,0.5579721168352849,,,286.5523436257065,49.493286268792005,43.28645877798159,0.3867739779970362,0.0710205696522468,4.016448589532054,0.5980671879874826,1.8085429850820773,0.005952000000000068,0.0010359999999999814,0.008292,0.011363999999999999,,,,,22.958727889587305,8.343221664428711
3,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.614279698242964,0.5553843797958297,,,324.32988176693783,58.444802018615,48.93606897109874,0.3989180145547985,0.06886266396582046,2.124976446471571,0.6146002659840847,1.8698118968651232,0.0048759999999999915,0.0009520000000000084,0.00884399999999999,0.009928000000000006,,,,,23.395576173496664,9.753995895385742
4,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.173903705147463,0.5388053666231073,,,346.14502480255044,61.96990299695135,56.26445677817653,0.41031573627191736,0.07460440784103267,3.875584179080013,0.6312109785871217,1.8472599809915717,0.009391999999999956,0.0044319999999999915,0.008611999999999995,0.01056,,,,,22.91065989660919,8.064751625061035
5,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.30462547846664,0.5063255174707905,,,357.4089246474877,58.58750500476885,56.37363310167396,0.4148898891982404,0.07866338792677946,4.577044820978596,0.6249307968423689,1.857432688594948,0.009912000000000032,0.0008039999999999714,0.009852,0.010419999999999999,,,,,22.503507148952195,6.406379699707031
6,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.267567264037826,0.5151812289202357,,,367.99679737620306,54.64918118897073,52.468732234176585,0.416806374265241,0.06722489976624592,5.053408067221136,0.6341319725591277,1.7815166521292298,0.011324,0.00011200000000000099,0.007791999999999993,0.00848800000000001,,,,,24.045087776300683,6.0106329917907715
7,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.00528812655387,0.48029690406913494,,,362.09628774014067,63.22167358250804,52.68439176781751,0.4095720239951377,0.07129465895060019,4.503949882224074,0.6541259987583254,1.7924594031857284,0.00651999999999997,0.0049200000000000355,0.010148000000000004,0.010160000000000002,,,,,22.553824952557566,7.113770008087158
8,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.40523844100236,0.4823232134970159,,,349.530122594766,58.0041568976074,48.610859797738236,0.4007881598446069,0.07466408814876796,4.961782774917566,0.67391478655319,1.8136359819517347,0.006371999999999933,0.003736000000000017,0.011387999999999995,0.011412000000000005,,,,,23.282081530392528,6.055016040802002
9,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.265537172001572,0.4794547186498735,,,344.42788096174087,40.02471878068424,33.56576704341278,0.39398853464369327,0.052094475952956285,4.448680020766325,0.6767633293744656,1.746215916249759,0.0026960000000000317,0.00033600000000000296,0.008043999999999996,0.009660000000000002,,,,,23.481609150211327,6.291722297668457
10,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.53056327000849,0.48704260594469306,,,342.4962762984713,38.03373442562223,25.020247888013085,0.39237525682574886,0.04090252157971389,4.190672964514084,0.6567610312860674,1.67425803658278,0.0013279999999999959,0.0020480000000000498,0.007152000000000006,0.0068120000000000125,,,,,24.710016041893063,7.423793315887451
11,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.248659281772067,0.4423450038723768,,,344.3242148440382,32.83493861208658,11.113953090561832,0.39941387185061805,0.033568091611494814,2.941430465533781,0.6331178339361175,1.5014683945343505,0.0024760000000000337,0.0034600000000000186,0.003060000000000007,0.005535999999999999,,,,,24.969867761946066,7.831723690032959
12,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,29.722956551464673,0.48221312968176655,,,339.54737388718826,30.83364433689082,6.476021247703606,0.3986705431741365,0.038296960361608644,1.242707977806095,0.6403149726723225,1.4351459442358572,0.0048960000000000115,0.005755999999999983,0.0030839999999999756,0.004364000000000007,,,,,24.220613253945245,5.913707256317139
13,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,28.50381061763696,0.4660629232215931,,,341.7775550574463,35.50590166924508,1.6425917520417157,0.39845126043163803,0.03769103503194276,0.9410818919821473,0.6905564062046129,1.4344880712804031,0.007607999999999948,0.008543999999999996,0.003928000000000015,0.0037840000000000096,,,,,24.323688014436637,7.402252674102783
14,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,28.91008772635589,0.47810267568438236,,,328.82917456197185,41.5881124956572,11.407172332393078,0.3844604159070821,0.0408457193705617,0.639706522869707,0.7344550112840007,1.4208717535296356,0.00990000000000002,0.007688000000000028,0.004640000000000005,0.0037800000000000056,,,,,21.511818920550414,5.877835750579834
15,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,29.589560869451915,0.4846016668846546,,,304.65506580452814,31.728672924292766,1.9455299544149462,0.3563680676205963,0.03752681677885519,2.065449973569299,0.7300285838759425,1.3870777830379788,0.01174799999999998,0.005584000000000033,0.0010000000000000009,0.0005440000000000028,,,,,19.148010639364745,5.86716890335083
16,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.377376020687414,0.5087198079806535,,,294.94634611176224,42.68351912343216,8.80870968223194,0.3328234712699934,0.043829317169734164,0.751094766341005,0.7117325701226265,1.2412497711884538,0.00918399999999997,0.006399999999999961,0.0017560000000000353,0.0026359999999999995,,,,,17.324485324726012,5.255205154418945
17,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.553361435697887,0.46196998789599425,,,290.87612744671685,46.01329970075698,0.8645196197459013,0.3172274667764091,0.04104915362087915,1.5077106435411558,0.6988535533844354,1.0561965905001556,0.008468000000000031,0.011816000000000049,0.0012719999999999954,0.0015520000000000117,,,,,17.11808749868573,4.8487091064453125
18,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.733400245915007,0.4465351622099443,,,313.15130041099235,65.67995680371621,5.544418250693469,0.3165743263905281,0.042916664094392085,3.485511034840009,0.6775719478905032,0.9660566569157822,0.008863999999999983,0.011916000000000038,0.0020359999999999823,0.005940000000000001,,,,,18.610240875886223,5.554356575012207
19,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.477536378126278,0.45113522198659395,,,344.8814018788616,81.0658039356618,10.956527435489065,0.32931837447414236,0.05174440757187934,2.101303547889213,0.6605636616364582,0.8202909409800567,0.007824000000000053,0.020480000000000054,0.0007440000000000224,0.010048000000000001,,,,,19.086676411603058,5.44291353225708
20,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.512606484041328,0.4422356645542805,,,352.53327303740656,93.27967682393408,3.7739051752067962,0.33720944457872776,0.04174432539559679,1.8339944468859137,0.585752528802811,0.7977583126729828,0.007056000000000062,0.028971999999999998,0.0031120000000000037,0.010620000000000004,,,,,18.266315468004898,5.689126491546631
21,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.797171403787395,0.4333189884061887,,,386.09542549968364,107.9675917532783,32.26244287368396,0.37700528179086124,0.02779727368721686,2.107534275336853,0.4855254241062978,0.8005182663925503,0.011975999999999987,0.03983199999999998,0.008303999999999978,0.008660000000000001,,,,,21.732522780594586,10.817054748535156
22,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.75229680635948,0.4511494111945868,,,434.02949198397766,131.09748611206084,52.11074286204567,0.41183882464056093,0.05208217291134456,1.2431860413257212,0.479736147477635,0.7337211935002547,0.01453199999999999,0.04487200000000002,0.008751999999999982,0.010344000000000006,,,,,26.801086541907566,8.346701622009277
23,gan,GAN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_gan,False,False,False,False,False,30.98147962246174,0.48482872856472087,,,493.2654263617447,149.81324314821927,71.17393561459355,0.4295270405290464,0.07489826497494298,1.5050871744937453,0.5771022989748952,0.5941833658127974,0.012024000000000035,0.05094399999999999,0.010635999999999979,0.007632,,,,,29.144574221491347,8.497876167297363
